date,indonesia_suhu_max,indonesia_hujan,indonesia_hujan_7d,indonesia_suhu_anomali,jerman_suhu_max,jerman_hujan,jerman_hujan_7d,jerman_suhu_anomali,australia_suhu_max,australia_hujan,australia_hujan_7d,australia_suhu_anomali,brasil_suhu_max,brasil_hujan,brasil_hujan_7d,brasil_suhu_anomali,china_suhu_max,china_hujan,china_hujan_7d,china_suhu_anomali,rusia_suhu_max,rusia_hujan,rusia_hujan_7d,rusia_suhu_anomali,amerika_suhu_max,amerika_hujan,amerika_hujan_7d,amerika_suhu_anomali
2024-08-21,29.5,32.1,95.7,-1.2333333333333345,22.7,0.2,10.700000000000008,-3.780000000000001,30.5,0.0,0.0,5.239999999999998,36.0,0.0,0.0,1.7100000000000009,34.8,9.3,13.1,0.846666666666664,23.0,0.0,11.800000000000002,-0.043333333333333,21.9,0.0,51.70000000000001,-5.223333333333336
2024-08-22,27.4,22.4,115.6,-3.1833333333333336,23.5,0.0,10.700000000000008,-2.9066666666666627,31.1,0.0,0.0,5.596666666666668,36.9,0.0,0.0,2.4399999999999977,34.7,0.0,12.500000000000002,0.6833333333333371,24.8,0.0,11.800000000000002,1.6999999999999993,24.9,0.0,34.70000000000001,-2.0600000000000023
2024-08-23,30.0,26.6,135.4,-0.5566666666666684,28.2,0.0,10.700000000000008,1.6433333333333309,31.9,0.0,0.0,6.153333333333332,36.8,0.0,0.0,2.219999999999999,34.5,0.0,10.000000000000002,0.4166666666666643,23.0,26.6,38.400000000000006,-0.0199999999999995,27.2,0.0,26.60000000000001,0.1866666666666674
2024-08-24,29.7,4.1,133.29999999999998,-0.7833333333333385,32.1,0.8,7.300000000000008,5.323333333333334,31.7,0.0,0.0,5.760000000000002,36.8,0.0,0.0,2.1099999999999923,34.2,0.0,10.000000000000002,0.0400000000000062,22.5,0.0,36.2,-0.4366666666666674,30.4,0.4,10.800000000000017,3.143333333333331
2024-08-25,31.1,0.0,127.9,0.6700000000000017,22.9,0.6,1.7000000000000073,-3.826666666666668,32.9,0.0,0.0,6.729999999999997,31.4,0.0,0.0,-3.2133333333333383,33.0,0.4,10.300000000000002,-1.2633333333333354,26.6,0.0,35.800000000000004,3.576666666666668,33.0,0.1,0.5000000000000142,5.506666666666664
2024-08-26,31.2,1.4,115.1,0.8133333333333326,23.1,0.0,1.7000000000000073,-3.620000000000001,32.7,0.0,0.0,6.203333333333337,32.3,0.0,0.0,-2.3000000000000043,33.2,0.0,9.700000000000005,-1.1099999999999923,27.8,0.0,35.800000000000004,4.756666666666668,35.2,0.0,0.5000000000000142,7.483333333333338
2024-08-27,29.8,14.3,100.9,-0.4733333333333291,27.7,0.0,1.6000000000000072,0.8733333333333348,33.0,0.0,0.0,6.09,35.9,0.0,0.0,1.2233333333333365,33.2,12.7,22.4,-1.1433333333333309,28.0,0.0,26.600000000000005,4.890000000000001,35.8,0.2,0.7000000000000143,7.86333333333333
2024-08-28,28.5,18.1,86.9,-1.6799999999999995,30.3,0.0,1.400000000000007,3.3366666666666696,32.0,0.0,0.0,4.673333333333336,38.0,0.0,0.0,3.190000000000005,32.2,1.0,14.1,-2.1366666666666703,25.6,0.0,26.600000000000005,2.370000000000001,33.8,1.3,2.000000000000014,5.669999999999998
2024-08-29,28.0,19.5,84.0,-2.139999999999997,32.9,0.0,1.400000000000007,5.849999999999998,33.5,0.0,0.0,5.760000000000002,35.8,0.0,0.0,0.9399999999999976,33.8,0.7,14.8,-0.5800000000000054,25.0,0.0,26.600000000000005,1.6866666666666674,27.6,0.0,2.000000000000014,-0.4166666666666643
2024-08-30,29.1,10.4,67.8,-0.9899999999999948,28.0,0.0,1.400000000000007,1.033333333333335,34.8,0.0,0.0,6.629999999999996,34.8,0.0,0.0,-0.0533333333333345,33.6,1.3,16.1,-0.759999999999998,24.5,0.0,0.0,1.02333333333333,32.0,10.0,12.000000000000014,3.98
2024-08-31,31.8,8.7,72.4,1.7033333333333296,30.4,0.0,0.6000000000000071,3.3200000000000003,35.5,0.0,0.0,6.926666666666666,36.1,0.0,0.0,1.2333333333333345,33.6,0.8,16.900000000000002,-0.6366666666666703,26.4,0.0,0.0,2.726666666666663,28.4,0.0,11.600000000000014,0.4633333333333311
2024-09-01,31.1,10.6,83.0,0.9300000000000032,32.2,0.1,0.1000000000000071,4.896666666666668,35.0,0.0,0.0,6.053333333333331,37.2,0.0,0.0,2.266666666666673,33.0,0.9,17.400000000000002,-1.0799999999999983,29.2,0.0,0.0,5.266666666666666,26.3,0.0,11.500000000000014,-1.6133333333333333
2024-09-02,31.3,0.7,82.30000000000001,1.1133333333333333,28.6,5.7,5.800000000000007,1.1899999999999975,35.0,0.0,0.0,5.689999999999998,37.0,0.0,0.0,1.980000000000004,34.3,0.5,17.900000000000002,0.3099999999999951,26.7,0.0,0.0,2.633333333333333,21.8,0.0,11.500000000000014,-5.856666666666669
2024-09-03,31.9,0.0,68.0,1.6966666666666654,30.3,0.0,5.800000000000007,2.616666666666667,32.0,0.0,0.0,2.4399999999999977,37.0,0.0,0.0,1.8733333333333348,30.4,8.7,13.9,-3.43,25.5,0.0,0.0,1.3566666666666691,23.3,0.0,11.300000000000017,-4.076666666666664
2024-09-04,32.0,15.3,65.2,1.75,25.4,1.7,7.500000000000007,-2.3166666666666664,28.8,0.0,0.0,-0.8033333333333346,37.2,0.0,0.0,1.9400000000000048,32.3,0.0,12.9,-1.4866666666666646,21.2,0.0,0.0,-2.8766666666666687,26.5,0.0,10.000000000000014,-0.7266666666666666
2024-09-05,28.5,7.1,52.8,-1.6900000000000013,32.3,0.0,7.500000000000007,4.446666666666662,28.5,0.0,0.0,-1.2200000000000024,38.3,0.0,0.0,2.8700000000000045,32.5,0.0,12.2,-1.2466666666666626,20.4,0.0,0.0,-3.5666666666666664,31.1,0.0,10.000000000000014,3.716666666666669
2024-09-06,30.5,0.3,42.7,0.2133333333333311,24.1,0.4,7.900000000000007,-3.656666666666663,28.3,0.0,0.0,-1.52333333333333,37.5,0.0,0.0,1.970000000000006,33.2,0.0,10.9,-0.519999999999996,22.2,0.0,0.0,-1.7233333333333365,27.4,6.5,6.500000000000014,-0.0966666666666675
2024-09-07,31.9,3.0,37.0,1.576666666666668,29.3,0.0,7.900000000000007,1.3933333333333309,29.3,0.0,0.0,-0.6466666666666647,38.0,0.0,0.0,2.376666666666665,33.1,0.2,10.3,-0.5666666666666629,23.6,0.0,0.0,-0.3266666666666644,16.8,0.3,6.800000000000014,-10.306666666666668
2024-09-08,31.9,14.9,41.3,1.5266666666666673,23.5,5.5,13.300000000000008,-4.260000000000002,31.2,0.0,0.0,1.09,37.4,0.0,0.0,1.6266666666666652,32.7,1.0,10.4,-0.8766666666666652,24.6,0.0,0.0,0.6033333333333353,22.8,0.0,6.800000000000014,-4.183333333333334
2024-09-09,29.9,19.2,59.8,-0.4433333333333387,20.8,8.4,16.000000000000007,-6.729999999999997,31.6,0.0,0.0,1.3066666666666684,36.9,0.0,0.0,0.826666666666668,33.2,0.7,10.6,-0.3166666666666629,25.3,0.0,0.0,1.263333333333332,27.0,0.0,6.800000000000014,-0.0500000000000007
2024-09-10,31.9,3.3,63.1,1.5266666666666635,20.2,4.2,20.200000000000006,-7.0433333333333366,32.4,0.0,0.0,1.7899999999999991,36.8,0.0,0.0,0.6166666666666671,31.0,52.2,54.10000000000001,-2.3500000000000014,25.9,0.0,0.0,1.6499999999999986,27.9,0.0,6.800000000000014,0.8200000000000003
2024-09-11,32.3,0.0,47.8,1.8733333333333315,16.5,2.8,21.300000000000008,-10.23,32.2,0.0,0.0,1.3000000000000045,36.7,0.0,0.0,0.4333333333333371,31.2,9.2,63.30000000000001,-2.013333333333339,25.0,0.0,0.0,0.5500000000000007,29.8,0.0,6.800000000000014,2.6233333333333317
2024-09-12,31.9,0.0,40.7,1.41,15.0,1.6,22.90000000000001,-11.14,32.7,0.0,0.0,1.490000000000002,37.2,0.0,0.0,0.8433333333333337,30.5,0.5,63.80000000000001,-2.633333333333333,25.8,0.0,0.0,1.1233333333333348,28.5,0.0,6.800000000000014,1.2899999999999991
2024-09-13,31.9,0.1,40.5,1.3766666666666652,16.4,0.4,22.90000000000001,-9.303333333333336,28.0,0.0,0.0,-3.22666666666667,37.8,0.0,0.0,1.3999999999999986,30.9,0.0,63.80000000000001,-2.116666666666667,26.2,0.0,0.0,1.3666666666666671,27.0,0.0,0.3000000000000142,-0.1766666666666694
2024-09-14,31.5,0.0,37.5,0.966666666666665,16.0,0.4,23.300000000000004,-9.306666666666668,29.1,0.0,0.0,-2.1499999999999986,37.8,0.0,0.0,1.3333333333333286,31.9,0.1,63.7,-1.0633333333333326,24.8,0.0,0.0,-0.1633333333333304,28.6,0.0,0.0,1.3000000000000007
2024-09-15,31.9,0.0,22.6,1.3166666666666664,19.0,0.0,17.800000000000004,-5.973333333333336,29.6,0.0,0.0,-1.6666666666666643,37.7,0.0,0.0,1.153333333333343,32.9,11.7,74.4,-0.0399999999999991,25.8,0.0,0.0,0.7466666666666661,29.8,0.0,0.0,2.520000000000003
2024-09-16,32.8,0.0,3.4,2.126666666666665,17.9,0.4,9.800000000000008,-6.800000000000001,28.5,0.0,0.0,-2.776666666666664,36.8,0.0,0.0,0.2166666666666614,29.1,52.6,126.3,-3.676666666666669,24.4,0.0,0.0,-0.6466666666666683,29.5,0.0,0.0,2.1566666666666627
2024-09-17,34.0,0.0,0.1,3.18,22.4,0.1,5.700000000000007,-2.2600000000000016,27.8,0.0,0.0,-3.5366666666666653,37.8,0.0,0.0,1.1899999999999975,30.8,0.5,74.60000000000002,-1.91,24.3,0.0,0.0,-0.6866666666666674,26.4,0.0,0.0,-1.0533333333333346
2024-09-18,32.4,0.2,0.3,1.5166666666666655,24.3,0.0,2.9000000000000075,-0.3866666666666667,28.5,0.0,0.0,-2.793333333333337,38.2,0.0,0.0,1.5300000000000082,30.5,0.8,66.20000000000002,-2.1133333333333297,23.2,0.0,0.0,-1.6466666666666685,28.0,0.0,0.0,0.3500000000000014
2024-09-19,33.8,0.0,0.3,2.816666666666663,23.5,0.7,2.000000000000007,-1.1499999999999986,30.3,0.0,0.0,-0.9799999999999968,37.0,0.1,0.1,0.2966666666666668,31.5,44.9,110.6,-1.0266666666666635,21.6,0.0,0.0,-3.163333333333334,31.0,0.0,0.0,3.009999999999998
2024-09-20,34.4,0.0,0.2,3.253333333333334,23.9,0.0,1.6000000000000072,-0.7900000000000027,32.3,0.0,0.0,0.9599999999999972,36.6,0.0,0.1,-0.1233333333333348,28.8,34.2,144.8,-3.5266666666666677,20.3,0.0,0.0,-4.373333333333335,32.0,4.8,4.800000000000014,3.673333333333336
2024-09-21,34.1,1.5,1.7,2.7300000000000004,23.1,0.0,1.200000000000007,-1.576666666666668,29.1,0.0,0.0,-2.1733333333333285,39.0,0.0,0.1,2.2066666666666706,28.3,0.2,144.9,-3.813333333333329,21.5,0.0,0.0,-3.063333333333333,31.4,0.0,4.800000000000014,2.8566666666666656
2024-09-22,32.8,19.3,21.0,1.336666666666666,23.8,0.0,1.200000000000007,-0.7299999999999969,29.4,0.0,0.0,-1.7900000000000027,37.2,0.0,0.1,0.393333333333338,25.5,0.0,133.2,-6.313333333333333,13.9,0.0,0.0,-10.359999999999998,27.2,23.8,28.600000000000016,-1.3433333333333373
2024-09-23,31.0,2.7,23.7,-0.5066666666666642,19.9,4.6,5.400000000000007,-4.223333333333333,32.2,0.0,0.0,0.9933333333333358,39.0,0.0,0.1,2.119999999999997,26.5,0.5,81.10000000000001,-5.056666666666668,15.0,0.0,0.0,-9.009999999999998,20.2,0.9,29.50000000000001,-8.003333333333334
2024-09-24,33.3,34.9,58.6,1.7199999999999989,18.8,4.5,9.800000000000008,-5.186666666666667,31.9,0.0,0.0,0.7266666666666666,38.1,0.0,0.1,0.9966666666666696,25.8,2.5,83.10000000000001,-5.516666666666669,18.9,0.0,0.0,-4.853333333333332,20.5,29.7,59.20000000000002,-7.286666666666665
2024-09-25,28.6,5.7,64.1,-2.893333333333331,17.9,5.8,15.600000000000009,-5.913333333333334,33.0,0.0,0.0,1.8166666666666664,37.8,0.0,0.1,0.5133333333333354,26.7,0.6,82.9,-4.400000000000002,22.4,0.0,0.0,-1.1733333333333356,23.0,0.5,59.70000000000002,-4.379999999999999
2024-09-26,32.6,9.0,73.1,1.0133333333333354,18.5,35.1,50.00000000000001,-5.006666666666668,31.0,0.6,0.6,-0.1166666666666671,36.8,0.0,0.0,-0.5166666666666728,28.9,1.0,39.00000000000001,-2.056666666666665,21.0,0.0,0.0,-2.34,22.5,0.0,59.70000000000002,-4.436666666666664
2024-09-27,30.8,13.7,86.8,-0.8633333333333333,16.4,0.5,50.50000000000001,-6.643333333333334,28.5,0.0,0.6,-2.5,36.4,0.0,0.0,-0.8633333333333297,27.9,1.0,5.800000000000008,-2.913333333333337,18.5,3.9,3.900000000000004,-4.603333333333335,20.1,0.0,54.90000000000002,-6.379999999999999
2024-09-28,32.7,14.0,99.3,0.8800000000000026,14.8,1.0,51.50000000000001,-7.640000000000001,29.6,0.0,0.6,-1.2699999999999996,36.7,0.0,0.0,-0.5933333333333266,27.7,0.0,5.600000000000007,-2.91,23.0,6.0,9.900000000000004,-0.0366666666666688,19.6,5.6,60.500000000000014,-6.61333333333333
2024-09-29,31.5,8.0,88.0,-0.3999999999999986,14.2,0.0,51.50000000000001,-7.780000000000001,32.5,0.0,0.6,1.706666666666667,34.5,0.0,0.0,-2.7833333333333314,29.5,0.3,5.900000000000008,-0.9733333333333328,20.4,0.4,10.300000000000004,-2.5,21.2,0.1,36.80000000000001,-4.653333333333336
2024-09-30,30.3,9.7,95.0,-1.5499999999999972,14.8,6.8,53.7,-6.66,34.4,0.0,0.6,3.6433333333333344,32.6,2.2,2.2,-4.566666666666663,28.6,7.6,13.000000000000009,-1.706666666666667,13.1,0.0,10.300000000000004,-9.356666666666667,23.5,0.0,35.90000000000001,-2.1900000000000013
2024-10-01,31.7,8.8,68.9,-0.1700000000000017,17.2,1.0,50.2,-3.759999999999998,34.3,0.0,0.6,3.566666666666663,35.8,0.0,2.2,-1.3200000000000005,26.1,0.4,10.900000000000007,-3.9766666666666666,18.0,0.0,10.300000000000004,-4.083333333333332,20.1,0.0,6.2000000000000135,-5.383333333333333
2024-10-02,31.5,10.3,73.5,-0.3766666666666651,16.0,2.8,47.20000000000001,-4.539999999999999,32.2,0.0,0.6,1.5600000000000058,36.6,0.8,3.0,-0.5066666666666677,23.2,0.0,10.300000000000008,-6.506666666666664,19.2,0.0,10.300000000000004,-2.633333333333333,20.4,0.0,5.7000000000000135,-5.036666666666669
2024-10-03,31.6,24.8,89.3,-0.2666666666666657,13.4,0.6,12.700000000000006,-6.576666666666666,31.6,0.0,0.0,0.9733333333333364,36.6,0.1,3.1,-0.4933333333333323,23.2,0.0,9.300000000000008,-6.266666666666666,20.6,0.0,10.300000000000004,-1.0700000000000005,23.9,0.0,5.7000000000000135,-1.5566666666666684
2024-10-04,31.0,24.8,100.4,-0.8333333333333321,14.1,0.0,12.200000000000006,-5.500000000000002,32.0,0.0,0.0,1.2666666666666655,37.2,0.0,3.1,0.1066666666666691,24.7,0.3,8.600000000000007,-4.513333333333335,13.5,9.8,16.200000000000003,-7.913333333333334,20.4,1.2,6.900000000000014,-4.853333333333335
2024-10-05,31.4,0.9,87.30000000000001,-0.5300000000000011,14.6,0.0,11.200000000000006,-4.409999999999998,34.8,0.0,0.0,3.8566666666666656,37.0,0.0,3.1,-0.0499999999999971,25.2,31.1,39.70000000000001,-3.770000000000003,12.7,0.4,10.600000000000003,-8.45666666666667,26.7,0.0,1.3000000000000145,1.5933333333333302
2024-10-06,31.8,11.6,90.9,-0.173333333333332,15.4,0.0,11.200000000000006,-3.320000000000002,36.6,0.0,0.0,5.379999999999999,38.0,0.0,3.1,0.93333333333333,22.5,11.1,50.500000000000014,-6.113333333333333,11.6,18.3,28.500000000000007,-9.203333333333331,24.1,0.0,1.2000000000000142,-0.8966666666666647
2024-10-07,30.4,30.5,111.7,-1.523333333333337,18.1,9.8,14.200000000000006,-0.2466666666666661,36.8,0.0,0.0,5.329999999999995,34.0,0.3,1.2000000000000002,-2.93333333333333,20.2,4.3,47.20000000000001,-7.983333333333334,19.0,4.2,32.7,-1.6499999999999986,19.1,0.0,1.2000000000000142,-5.973333333333329
2024-10-08,31.4,0.5,103.4,-0.5066666666666713,16.3,15.9,29.10000000000001,-1.8066666666666649,36.9,0.0,0.0,5.239999999999995,35.7,3.0,4.2,-1.1766666666666623,22.7,0.1,46.90000000000001,-5.150000000000002,14.2,9.3,42.0,-6.103333333333335,22.3,0.0,1.2000000000000142,-2.756666666666668
2024-10-09,32.0,5.7,98.8,0.0233333333333334,15.6,9.0,35.300000000000004,-2.333333333333334,36.5,0.0,0.0,4.676666666666666,36.3,0.0,3.4000000000000004,-0.556666666666672,22.5,0.0,46.90000000000001,-4.993333333333332,10.2,0.2,42.2,-9.6,18.9,0.0,1.2000000000000142,-5.88666666666667
2024-10-10,31.0,9.2,83.2,-0.9466666666666654,17.0,16.1,50.8,-0.8266666666666644,34.7,0.0,0.0,2.8000000000000043,34.7,1.1,4.4,-2.086666666666666,23.1,0.0,46.90000000000001,-4.129999999999999,10.6,0.0,42.2,-8.69,19.8,0.0,1.2000000000000142,-4.716666666666665
2024-10-11,32.2,17.7,76.1,0.2566666666666712,12.6,4.1,54.900000000000006,-5.096666666666666,34.6,0.0,0.0,2.620000000000001,36.2,0.0,4.4,-0.5700000000000003,24.8,0.0,46.60000000000001,-2.216666666666665,15.1,0.0,32.400000000000006,-3.8599999999999977,27.9,0.0,0.0,3.446666666666665
2024-10-12,32.0,4.9,80.1,0.0533333333333345,13.5,6.0,60.900000000000006,-4.146666666666665,33.8,0.0,0.0,1.7833333333333314,35.9,0.1,4.5,-0.826666666666668,25.4,0.0,15.500000000000009,-1.446666666666669,13.9,0.0,32.0,-4.663333333333332,22.5,5.9,5.900000000000015,-1.7533333333333303
2024-10-13,31.0,26.1,94.6,-0.916666666666668,13.4,0.5,61.400000000000006,-4.1466666666666665,33.2,0.0,0.0,1.0100000000000051,35.3,1.3,5.800000000000001,-1.3433333333333408,24.9,0.1,4.500000000000007,-1.746666666666666,7.4,0.0,13.700000000000005,-10.536666666666669,19.5,11.6,17.500000000000014,-4.50333333333333
2024-10-14,30.9,9.8,73.9,-0.9966666666666696,12.7,7.4,59.00000000000001,-4.736666666666668,31.5,0.0,0.0,-0.769999999999996,33.3,3.2,8.700000000000001,-3.193333333333335,27.4,1.4,1.600000000000007,0.9033333333333324,4.8,14.6,24.1,-12.47,12.8,4.3,21.80000000000001,-10.67666666666667
2024-10-15,30.3,12.2,85.6,-1.5433333333333294,13.6,0.0,43.10000000000001,-3.656666666666668,32.8,0.0,0.0,0.4233333333333249,35.6,1.8,7.500000000000001,-0.8233333333333306,24.6,7.0,8.500000000000007,-1.620000000000001,8.0,1.7,16.500000000000004,-8.676666666666666,9.1,7.2,29.00000000000001,-13.68666666666667
2024-10-16,31.9,28.4,108.3,0.086666666666666,17.2,0.1,34.20000000000001,-0.0333333333333349,35.1,0.0,0.0,2.5033333333333303,28.3,27.2,34.7,-7.84,24.3,17.0,25.500000000000007,-1.759999999999998,6.7,1.7,18.000000000000004,-9.386666666666668,12.3,0.1,29.100000000000016,-9.91333333333333
2024-10-17,29.2,27.3,126.4,-2.453333333333333,20.1,0.1,18.200000000000003,2.943333333333332,37.0,0.0,0.0,4.096666666666671,32.3,1.0,34.599999999999994,-3.6566666666666654,26.8,0.0,25.500000000000007,0.8733333333333313,7.8,0.0,18.000000000000004,-7.736666666666667,16.7,0.0,29.100000000000016,-5.190000000000001
2024-10-18,30.9,77.5,186.2,-0.7033333333333367,15.6,0.4,14.500000000000004,-1.2666666666666675,38.2,0.0,0.0,4.973333333333336,27.9,4.2,38.8,-7.713333333333338,28.1,1.7,27.200000000000006,2.2533333333333303,7.7,0.0,18.000000000000004,-7.319999999999999,18.9,0.0,29.100000000000016,-2.6866666666666674
2024-10-19,29.4,1.0,182.3,-2.056666666666665,17.5,1.9,10.400000000000004,0.8333333333333321,38.2,0.0,0.0,4.710000000000001,26.2,12.2,50.89999999999999,-9.053333333333338,22.5,0.7,27.90000000000001,-3.0466666666666704,7.7,0.0,18.000000000000004,-6.8566666666666665,20.6,0.0,23.200000000000017,-0.6400000000000006
2024-10-20,31.0,18.3,174.5,-0.3433333333333301,15.2,0.2,10.100000000000003,-1.1766666666666694,36.5,0.0,0.0,2.869999999999997,30.9,3.0,52.6,-4.163333333333327,20.9,2.0,29.800000000000004,-4.383333333333336,10.7,0.0,18.000000000000004,-3.536666666666669,24.5,0.0,11.600000000000014,3.509999999999998
2024-10-21,28.5,0.3,165.0,-2.6566666666666627,20.6,0.2,2.9000000000000035,4.306666666666668,37.6,0.0,0.0,3.686666666666667,30.6,0.4,49.8,-4.18333333333333,24.1,0.0,28.40000000000001,-1.043333333333333,11.8,0.0,3.4000000000000035,-2.1133333333333315,25.7,0.0,7.300000000000014,4.899999999999999
2024-10-22,31.4,0.1,152.89999999999998,0.2899999999999991,16.4,1.8,4.700000000000004,0.3533333333333317,37.7,0.0,0.0,3.509999999999998,32.7,5.8,53.8,-1.93333333333333,21.5,0.0,21.40000000000001,-3.5100000000000016,10.6,0.0,1.7000000000000035,-3.203333333333335,23.1,0.7,0.8000000000000141,2.4366666666666674
2024-10-23,33.6,3.4,127.9,2.403333333333336,14.6,0.0,4.600000000000004,-1.2699999999999996,39.0,0.0,0.0,4.583333333333336,33.0,0.5,27.1,-1.43333333333333,19.6,0.0,4.400000000000008,-5.179999999999996,11.2,2.8,2.800000000000004,-2.4766666666666683,20.0,0.0,0.7000000000000142,-0.6566666666666698
2024-10-24,33.4,0.8,101.4,2.1999999999999997,15.1,0.2,4.700000000000004,-0.6466666666666665,40.0,0.0,0.0,5.3133333333333255,33.8,0.0,26.1,-0.490000000000002,20.9,0.0,4.400000000000008,-3.716666666666669,8.7,1.6,4.400000000000004,-4.636666666666667,17.0,0.0,0.7000000000000142,-3.5400000000000027
2024-10-25,33.0,0.3,24.2,1.6533333333333324,18.4,0.0,4.300000000000004,2.6366666666666667,34.2,0.0,0.0,-0.5266666666666637,34.7,0.2,22.1,0.5133333333333425,24.9,2.9,5.600000000000007,0.3433333333333301,6.6,0.1,4.500000000000004,-6.210000000000001,19.0,13.7,14.400000000000013,-1.4066666666666698
2024-10-26,32.7,0.5,23.7,1.3500000000000014,16.0,0.0,2.400000000000004,0.3200000000000003,36.1,0.0,0.0,1.2033333333333331,33.7,18.7,28.6,-0.3833333333333328,24.3,5.6,10.500000000000009,-0.1033333333333317,7.8,0.0,4.500000000000004,-4.570000000000001,13.0,0.0,14.400000000000013,-7.09
2024-10-27,33.7,0.0,5.4,2.253333333333334,15.6,0.3,2.500000000000004,-0.0533333333333345,36.5,0.9,0.9,1.336666666666666,31.5,4.9,30.5,-2.4200000000000017,23.2,2.2,10.700000000000006,-1.0466666666666669,8.3,0.7,5.200000000000004,-3.73,13.9,0.0,14.400000000000013,-5.9833333333333325
2024-10-28,33.5,8.3,13.400000000000002,2.026666666666664,15.2,0.0,2.300000000000004,-0.4666666666666668,34.5,0.0,0.9,-0.826666666666668,33.5,0.0,30.1,-0.3133333333333326,20.3,0.4,11.100000000000009,-3.6999999999999993,8.9,2.8,8.000000000000004,-2.66,18.6,0.0,14.400000000000013,-1.25
2024-10-29,32.9,0.4,13.700000000000005,1.379999999999999,15.5,0.0,0.5000000000000036,-0.2100000000000008,35.3,0.0,0.9,-0.1199999999999974,34.2,0.0,24.3,0.3966666666666683,20.0,0.0,11.100000000000009,-3.6833333333333336,7.1,0.4,8.400000000000004,-4.016666666666668,26.1,0.0,13.700000000000014,6.08666666666667
2024-10-30,33.0,18.1,28.40000000000001,1.389999999999997,13.9,0.1,0.6000000000000035,-1.7800000000000011,35.3,0.0,0.9,-0.1500000000000056,29.4,22.2,46.0,-4.296666666666667,21.9,0.1,11.200000000000008,-1.5599999999999987,8.9,5.3,10.900000000000002,-2.076666666666666,25.2,0.0,13.700000000000014,5.129999999999999
